id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
912,"Larrosa M., Gonzalez-Sarrias A., Yanez-Gascon M.J., Selma M.V., Azorin-Ortuno M., Toti S., Tomas-Barberan F., Dolara P., Espin J.C.",2009,Anti-inflammatory properties of a pomegranate extract and its metabolite urolithin-A in a colitis rat model and the effect of colon inflammation on phenolic metabolism,LARROSA 2009,J Nutr Biochem,,,,2015-04-13 21:45:28 UTC,2015-04-13 21:45:28 UTC      ,"1. J Nutr Biochem. 2010 Aug;21(8):717-25. doi: 10.1016/j.jnutbio.2009.04.012.
Epub  2009 Jul 18.

Anti-inflammatory properties of a pomegranate extract and its metabolite 
urolithin-A in a colitis rat model and the effect of colon inflammation on 
phenolic metabolism.

Larrosa M(1), González-Sarrías A, Yáñez-Gascón MJ, Selma MV, Azorín-Ortuño M, 
Toti S, Tomás-Barberán F, Dolara P, Espín JC.

Author information:
(1)Department of Preclinical and Clinical Pharmacology, University of Florence, 
Florence, Italy.

Whether the beneficial effects of pomegranate are due to the ellagitannins or to 
their microbiota-derived urolithins is not known. Our objectives were to 
evaluate the effects of pomegranate intake and its main microbiota-derived 
metabolite urolithin-A (UROA) on colon inflammation and to assess whether UROA 
is the main anti-inflammatory compound. In addition, the effect of the 
inflammation on the phenolic metabolism was also explored. Male Fisher rats were 
fed with 250 mg kg(-1) day(-1) pomegranate extract (PE) or 15 mg kg(-1) day(-1) 
UROA for 25 days. Dextran sodium sulfate (5%) (DSS) was administered for the 
five last days and then rats were euthanized. DSS is a well-known model of 
inflammatory bowel disease. Colon tissue damage, microbiota changes, antioxidant 
status, prostaglandin E(2) (PGE(2)), nitric oxide production, inducible nitric 
oxide synthase (iNOS), prostaglandin E synthase (PTGES), gene expression 
(microarrays and RT-PCR) and polyphenol metabolism (LC-MS-MS) were evaluated. 
Both PE and UROA decreased inflammation markers (iNOS, cycloxygenase-2, PTGES 
and PGE(2) in colonic mucosa) and modulated favorably the gut microbiota. The 
G(1) to S cell cycle pathway was up-regulated in both groups. UROA group showed 
various down-regulated pathways, including that of the inflammatory response. 
PE, but not UROA, decreased oxidative stress in plasma and colon mucosa. Only 
UROA preserved colonic architecture. The normal formation of urolithins in 
PE-fed rats was prevented during inflammation. Our results suggest that UROA 
could be the most active anti-inflammatory compound derived from pomegranate 
ingestion in healthy subjects, whereas in colon inflammation, the effects could 
be due to the nonmetabolized ellagitannin-related fraction.

Copyright 2010 Elsevier Inc. All rights reserved.

DOI: 10.1016/j.jnutbio.2009.04.012
PMID: 19616930 [Indexed for MEDLINE]"
515,"Lau O.-W., Luk S.F., Huang H.L.",1989,"Spectrophotometric determination of tannins in tea and beer samples with iron(III) and 1,10-phenanthroline as reagents",LAU 1989,Analyst,114,,631-633,2015-04-13 21:45:26 UTC,2015-04-14 13:44:30 UTC      ,"1. Analyst. 1989 May;114(5):631-3. doi: 10.1039/an9891400631.

Spectrophotometric determination of tannins in tea and beer samples with 
iron(III) and 1,10-phenanthroline as reagents.

Lau OW, Luk SF, Huang HL.

A simple and accurate spectrophotometric method is proposed for the 
determination of tannins in tea and beer samples based on the reduction of 
iron(III) to iron(II) by tannins at 80 degrees C for 20 min. The iron(II) was 
then reacted with 1,10-phenanthroline at pH 4.4 to form a coloured complex. 
Background correction could be effected by precipitating the tannins in the 
sample solution twice with gelatin and kaolin. Absorbance measurements were made 
at 540 nm and the calibration graph was linear from 0 to 5.5 micrograms ml-1 of 
tannic acid with a slope of 0.213 A p.p.m.-1. The precision for the 
determination of tannins in a tea sample containing 9.45% of tannins was 1.8%. 
Most of the ingredients commonly found in tea and beer samples do not interfere 
with the determination. Several tea and beer samples were analysed for their 
tannin content using the proposed method.

DOI: 10.1039/an9891400631
PMID: 2757233 [Indexed for MEDLINE]"
727,"Lavelli V., Bondesan L.",2005,"Secoiridoids, tocopherols, and antioxidant activity of monovarietal extra virgin olive oils extracted from destoned fruits",LAVELLI 2005,Journal of Agricultural and Food Chemistry,53,,1102-1107,2007-08-11 13:57:37 UTC,2015-04-14 13:44:31 UTC      ,"1. J Agric Food Chem. 2005 Feb 23;53(4):1102-7. doi: 10.1021/jf048848k.

Secoiridoids, tocopherols, and antioxidant activity of monovarietal extra virgin 
olive oils extracted from destoned fruits.

Lavelli V(1), Bondesan L.

Author information:
(1)DISTAM, Dipartimento di Scienze e Tecnologie Alimentari e Microbiologiche, 
Università degli Studi di Milano, via Celoria 2, I-20133 Milano, Italy. 
vera.lavelli@unimi.it

The effect of olive stone removal before processing on the degradation level, 
secoiridoid and tocopherol contents, and antioxidant activity of monovarietal 
extra virgin olive oils (EVOOs) was studied. EVOOs were extracted from olives of 
the Leccino, Moraiolo, Frantoio, Pendolino, Taggiasca, and Colombaia varieties 
both in the presence and in the absence of the stones. The degradation level of 
EVOOs was evaluated by acidity, peroxide number, and spectroscopic indices 
K(232) and K(270), according to EU regulation. The secoiridoid compounds typical 
of EVOO, namely, the oleuropein and ligstroside derivatives, hydroxytyrosol, 
tyrosol, and tocopherols were analyzed by HPLC. The antioxidant activity was 
evaluated by the xanthine oxidase/xanthine system, generating superoxide radical 
and hydrogen peroxide, and by the 2,2-diphenyl-1-(2,4,6-trinitrophenyl)hydrazyl 
test. Results showed that EVOOs obtained from both stoned and destoned olives 
had a very low degradation level, which was not affected by destoning. Destoning 
lowered slightly the alpha-tocopherol content in EVOOs but increased the total 
secoiridoid content and the antioxidant activity of EVOOs (up to 3.5-fold). 
However, these effects were variety-dependent and negligible in some conditions. 
It was concluded that a better knowledge of the reactions occurring during olive 
processing, and particularly on the involvement of endogenous pulp and stone 
enzymes, is essential to predict the effect of destoning on EVOO quality.

DOI: 10.1021/jf048848k
PMID: 15713026 [Indexed for MEDLINE]"
726,"Lavelli V., Fregapane G., Desamparados-Salvador M.",2006,Effect of storage on secoiridoid and tocopherol contents and antioxidant activity of monovarietal extra virgin olive oils,LAVELLI 2006,Journal of Agricultural and Food Chemistry,54,,3002-3007,2007-08-11 11:42:44 UTC,2015-04-14 13:44:31 UTC      ,"1. J Agric Food Chem. 2006 Apr 19;54(8):3002-7. doi: 10.1021/jf052918l.

Effect of storage on secoiridoid and tocopherol contents and antioxidant 
activity of monovarietal extra virgin olive oils.

Lavelli V(1), Fregapane G, Salvador MD.

Author information:
(1)DISTAM, Dipartimento di Scienze e Tecnologie Alimentari e Microbiologiche, 
Università degli Studi di Milano, via Celoria 2, I-20133 Milano, Italy. 
vera.lavelli@unimi.it

Erratum in
    J Agric Food Chem. 2007 Sep 5;55(18):7630.

The degradation of secoiridoid, tocopherol, and antioxidant activity in extra 
virgin olive oils (EVOOs) was studied during 8 months of storage in closed 
bottles in the dark, at 40 and 25 degrees C. Picual, Arbequina, Taggiasca, and 
Colombaia monovarietal EVOOs possessing quite different fatty acid and 
antioxidant contents were used. The secoiridoid aglycones, namely, the 
oleuropein and ligstroside derivatives, and alpha-tocopherol decreased following 
pseudo-first-order kinetics. In all EVOOs oleuropein derivatives were less 
stable than the corresponding ligstroside derivatives and alpha-tocopherol. 
Accordingly, overall antioxidant activity decreased following pseudo-first-order 
kinetics, with rate constants ranging from 0.85 x 10(-)(3) to 4.1 x 10(-)(3) 
days(-)(1) at 40 degrees C and from 0.8 x 10(-)(3) to 1.5 x 10(-)(3) days(-)(1) 
at 25 degrees C. According to both the antioxidant activity and the hydrolysis 
and oxidation indices established by EU regulation to assess EVOO quality, 
Colombaia oil was the least stable, followed by Taggiasca, Arbequina, and Picual 
oils. Despite antioxidant degradation, EVOOs with high antioxidant contents were 
still ""excellent"" after 240 days of storage at 40 degrees C. These data led to 
the conclusion that the beneficial properties of EVOOs due to antioxidant 
activity can be maintained throughout their commercial lives.

DOI: 10.1021/jf052918l
PMID: 16608222 [Indexed for MEDLINE]"
288,"Lee C.Y., Jaworski A.",1987,Phenolic compounds in white grapes grown in New York,LEE 1987,American Journal of Enology and Viticulture,38,4,277-281,2015-04-13 21:45:24 UTC,2015-04-13 21:45:24 UTC      ,
172,"Lee C.Y., Kagan V., Jaworski A.W., Brown S.K.",1990,Enzymatic browning in relation to phenolic compounds and polyphenoloxidase activity among various peach cultivars,LEE 1990,Journal of Agricultural and Food Chemistry,38,1,99-101,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,
599,"Lee Y., Howard L.R., Villalon B.",1995,Flavonoids and antioxidant activity of fresh pepper (Capsicum annuum) cultivars,LEE 1995,Journal of Food Science,60,3,473-476,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,
45,"Lee, B.-L.  Ong, C.-N.",2000,Comparative analysis of tea catechins ans theaflavins by high-performance liquid chromatography and capillary electrophoresis,LEE 2000,Journal of Chromatography A,881,,439-447,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC     ,
105,"Lee J.Y., Park H.D., Choi S.W.",2001,Physicochemical characteristics of various peach cultivars,LEE 2001,Journal of Food Science and Nutrition,6,2,107-111,2003-12-05 10:41:49 UTC,2015-04-14 13:44:33 UTC      ,
106,Lee H.S.,2002,Characterization of major anthocyanins and the color of red-fleshed budd blood orange (Citrus sinensis),LEE 2002,Journal of Agricultural and Food Chemistry,50,5,1243-1246,2003-12-05 10:41:49 UTC,2015-04-14 13:44:33 UTC      ,"1. J Agric Food Chem. 2002 Feb 27;50(5):1243-6. doi: 10.1021/jf011205+.

Characterization of major anthocyanins and the color of red-fleshed Budd Blood 
orange (Citrus sinensis).

Lee HS(1).

Author information:
(1)Citrus Research & Education Center, Florida Department of Citrus, 700 
Experiment Station Road, Lake Alfred, FL 33850, USA. hsl@lal.ufl.edu

High-performance liquid chromatography (HPLC) with photodiode array detection 
was applied for the characterization of anthocyanins in red-fleshed Budd Blood 
(Citrus sinensis) orange. More than seven anthocyanin pigments were separated 
within 30 min by using a binary gradient (0.1% H(3)P0(4) in water and 0.1% 
H(3)PO(4) in acetonitrile) elution on a Prodigy ODS column. Separations by 
reversed-phase HPLC and semipreparative HPLC on a Prodigy 10-microm ODS Prep 
column, and acid and alkali hydrolyses were used for identification of 
anthocyanins. The primary anthocyanins in Budd Blood orange grown in Florida 
were cyanidin-3-(6""-malonylglucoside) (44.8%) followed by cyanidin-3-glucoside 
(33.6%). Two other minor pigments were also acylated with malonic acid. 
Malonated anthocyanins represented the major proportion (>51%) of anthocyanins 
in Budd Blood orange. Total anthocyanin contents and juice color parameters (CIE 
L,a,b) were compared with six other Florida-grown blood oranges.

DOI: 10.1021/jf011205+
PMID: 11853511 [Indexed for MEDLINE]"
306,"Lee K.W., Kim Y.J., Kim D.O., Lee H.J., Lee C.Y.",2003,Major phenolics in apple and their contribution to the total antioxidant capacity,LEE 2003_01,Journal of Agricultural and Food Chemistry,51,22,6516-6520,2005-04-10 14:23:52 UTC,2015-04-14 13:44:34 UTC      ,"1. J Agric Food Chem. 2003 Oct 22;51(22):6516-20. doi: 10.1021/jf034475w.

Major phenolics in apple and their contribution to the total antioxidant 
capacity.

Lee KW(1), Kim YJ, Kim DO, Lee HJ, Lee CY.

Author information:
(1)Department of Food Science and Technology, Cornell University, Geneva, NY 
14456, USA.

The contribution of each phytochemical to the total antioxidant capacity of 
apples was determined. Major phenolic phytochemicals of six apple cultivars were 
identified and quantified, and their contributions to total antioxidant activity 
of apples were determined using a 
2,2'-azinobis(3-ethylbenzothiazoline-6-sulfonic acid) radical scavenging assay 
and expressed as vitamin C equivalent antioxidant capacity (VCEAC). Average 
concentrations of major phenolics and vitamin C in six apple cultivars were as 
follows (mg/100 g of fresh weight of apples): quercetin glycosides, 13.20; 
procyanidin B(2), 9.35; chlorogenic acid, 9.02; epicatechin, 8.65; phloretin 
glycosides, 5.59; vitamin C, 12.80. A highly linear relationship (r (2) > 0.97) 
was attained between concentrations and total antioxidant capacity of phenolics 
and vitamin C. Relative VCEAC values of these compounds were in the order 
quercetin (3.06) > epicatechin (2.67) > procyanidin B(2) (2.36) > phloretin 
(1.63) > vitamin C (1.00) > chlorogenic acid (0.97). Therefore, the estimated 
contribution of major phenolics and vitamin C to the total antioxidant capacity 
of 100 g of fresh apples is as follows: quercetin (40.39 VCEAC) > epicatechin 
(23.10) > procyanidin B(2) (22.07) > vitamin C (12.80) > phloretin (9.11) > 
chlorogenic acid (8.75). These results indicate that flavonoids such as 
quercetin, epicatechin, and procyanidin B(2) rather than vitamin C contribute 
significantly to the total antioxidant activity of apples.

DOI: 10.1021/jf034475w
PMID: 14558772 [Indexed for MEDLINE]"
756,"Lee J.H., Lee J.Y., Kim K.N., Kim H.S.",2003,Quantitative analysis of two major flavonoid aglycones in acid hydrolyzed samples of Angelica keiskei by HPLC,LEE 2003_02,Food Science and Biotechnology,12,4,415-418,2015-04-13 21:45:27 UTC,2015-04-13 21:45:27 UTC      ,
238,"Lee J., Finn C.E., Wrolstad R.E.",2004,Comparison of anthocyanin pigment and other phenolic compounds of Vaccinium membranaceum and Vaccinium ovatum native to the Pacific northwest of North America,LEE 2004_01,Journal of Agricultural and Food Chemistry,52,23,7039-7044,2005-06-04 14:24:43 UTC,2015-04-14 13:44:35 UTC      ,"1. J Agric Food Chem. 2004 Nov 17;52(23):7039-44. doi: 10.1021/jf049108e.

Comparison of anthocyanin pigment and other phenolic compounds of Vaccinium 
membranaceum and Vaccinium ovatum native to the Pacific Northwest of North 
America.

Lee J(1), Finn CE, Wrolstad RE.

Author information:
(1)Department of Food Science, Oregon State University, Corvallis, Oregon 97331, 
USA.

Two huckleberry species, Vaccinium membranaceum and Vaccinium ovatum, native to 
Pacific Northwestern North America, were evaluated for their total, and 
individual, anthocyanin and polyphenolic compositions. Vaccinium ovatum had 
greater total anthocyanin (ACY), total phenolics (TP), oxygen radical absorbing 
capacity (ORAC), and ferric reducing antioxidant potential (FRAP) than did V. 
membranaceum. The pH and degrees Brix were also higher in V. ovatum. Berry 
extracts from each species were separated into three different 
fractions--anthocyanin, polyphenolic, and sugar/acid-by solid-phase extraction. 
The anthocyanin fractions of each species had the highest amount of ACY, TP, and 
antioxidant activity. Each species contained 15 anthocyanins (galactoside, 
glucoside, and arabinoside of delphinidin, cyanidin, petunidin, peonidin, and 
malvidin) but in different proportions. Their anthocyanin profiles were similar 
by high-performance liquid chromatography with photodiode array detection 
(LC-DAD) and high-performance liquid chromatography with photodiode array and 
mass spectrometry detections (LC-DAD-MS). Each species had a different 
polyphenolic profile. The polyphenolics of both species were mainly composed of 
cinnamic acid derivatives and flavonol glycosides. The major polyphenolic 
compound in V. membranaceum was neochlorogenic acid, and in V. ovatum, 
chlorogenic acid.

DOI: 10.1021/jf049108e
PMID: 15537315 [Indexed for MEDLINE]"
