id,authors,year_of_publication,title,abbreviation,journal_name,journal_volume,journal_issue,pages,created_at,updated_at      ,abstract
1055,"Olthof M.R., Hollman P.C., Buijsman M.N., van Amelsvoort J.M., Katan M.B.",2003,"Chlorogenic acid, quercetin-3-rutinoside and black tea phenols are extensively metabolized in humans",OLTHOF 2003,J Nutr,133,6,1806-14,2015-04-13 21:45:29 UTC,2015-04-14 13:49:05 UTC      ,"1. J Nutr. 2003 Jun;133(6):1806-14. doi: 10.1093/jn/133.6.1806.

Chlorogenic acid, quercetin-3-rutinoside and black tea phenols are extensively 
metabolized in humans.

Olthof MR(1), Hollman PC, Buijsman MN, van Amelsvoort JM, Katan MB.

Author information:
(1)Division of Human Nutrition and Epidemiology, Wageningen University, 
Wageningen, The Netherlands. margreet.olthof@wur.nl

Erratum in
    J Nutr. 2003 Aug;133(8):2692.

Dietary phenols are antioxidants, and their consumption might contribute to the 
prevention of cardiovascular disease. Coffee and tea are major dietary sources 
of phenols. Dietary phenols are metabolized extensively in the body. Lack of 
quantitative data on their metabolites hinders a proper evaluation of the 
potential biological effects of dietary phenols in vivo. The aim of this study 
was to identify and quantify the phenolic acid metabolites of chlorogenic acid 
(major phenol in coffee), quercetin-3-rutinoside (major flavonol in tea) and 
black tea phenols in humans, and determine the site of metabolism. Healthy 
humans (n = 20) with an intact colon participated in a dietary controlled 
crossover study, and we identified and quantified approximately 60 potential 
phenolic acid metabolites in urine. Half of the ingested chlorogenic acid and 
43% of the tea phenols were metabolized to hippuric acid. Quercetin-3-rutinoside 
was metabolized mainly to phenylacetic acids, i.e., 3-hydroxyphenylacetic acid 
(36%), 3-methoxy-4-hydroxyphenylacetic acid (8%) and 3,4-dihydroxyphenylacetic 
acid (5%). In contrast, in seven humans without a colon, we found only traces of 
phenolic acid metabolites in urine after they had ingested chlorogenic acid and 
quercetin-3-rutinoside. This implies that the colonic microflora convert most of 
these dietary phenols into metabolites that then reach the circulation. 
Metabolites of dietary phenols have lower antioxidant activity than their parent 
compounds; therefore, the contribution of dietary phenols to antioxidant 
activity in vivo might be lower than expected from in vitro tests.

DOI: 10.1093/jn/133.6.1806
PMID: 12771321 [Indexed for MEDLINE]"
358,"Onyeneho S.N., Hettiarachchy N.S.",1992,Antioxidant activity of durum wheat bran,ONYENEHO 1992,Journal of Agricultural and Food Chemistry,40,,1496-1500,2015-04-13 21:45:25 UTC,2015-04-14 13:49:05 UTC      ,Abstract not found
27,"Ooghe, W.C., Ooghe, S.J., Detavernier, C.M., Huyghebaert, A.",1994,Characterization of orange juice (Citrus sinensis) by flavanone glycosides,OOGHE 1994,Journal of Agricultural and Food Chemistry,42,10,2183-2190,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
35,"Ooghe, W.C., Detavernier, C.M.",1997,Detection of the addition of Citrus reticulata and hybrids to Citrus sinensis by flavonoïdes,OOGHE 1997,Journal of Agricultural and Food Chemistry,45,5,1633-1637,2015-04-13 21:45:23 UTC,2015-04-13 21:45:23 UTC      ,Abstract not found
865,"Oomah B.D., Kenaschuk E.O., Mazza G.",1995,Phenolic-Acids in Flaxseed,OOMAH 1995,Journal of Agricultural and Food Chemistry,43,8,2016-19,2009-06-05 15:08:56 UTC,2015-04-14 13:49:06 UTC      ,Abstract not found
489,"Oomah B.D., Mazza G.",1996,Flavonoids and antioxidative activities in buckwheat,OOMAH 1996_01,Journal of Agricultural and Food Chemistry,44,,1746-1750,2007-11-01 16:54:30 UTC,2015-04-14 13:49:07 UTC      ,Abstract not found
499,"Oomah, B.D., Campbell C.G., Mazza G.",1996,Effects of cultivar and environment on phenolic acids in buckwheat,OOMAH 1996_02,Euphytica,90,,73-77,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
868,"Oomah B.D., Mazza G., Kenaschuk E.O.",1996,Flavonoid content of flaxseed. Influence of cultivar and environment,OOMAH 1996_03,Euphytica,90,2,163-67,2009-07-05 09:18:01 UTC,2015-04-13 21:45:28 UTC      ,"1. Int J Mol Sci. 2025 Sep 11;26(18):8847. doi: 10.3390/ijms26188847.

The Novel Flax Cultivar Silesia Shows High Morphogenetic Capacity in Tissue 
Cultures.

Lipiński M(1), Pilarska-Dudziak K(1), Czuj T(2), Prescha A(3), Łaba W(1), 
Skórkowska-Telichowska K(4)(5), Wróbel-Kwiatkowska M(1).

Author information:
(1)Department of Biotechnology and Food Microbiology, Faculty of Biotechnology 
and Food Science, Wrocław University of Environmental and Life Sciences, ul. 
Chełmońskiego 37, 51-630 Wrocław, Poland.
(2)Department of Genetics, Plant Breeding and Seed Production, Faculty of Life 
Sciences and Technology, Wroclaw University of Environmental and Life Sciences, 
pl. Grunwaldzki 24 A, 50-363 Wrocław, Poland.
(3)Department of Dietetics and Bromatology, Faculty of Pharmacy, Wroclaw Medical 
University, ul. Borowska 211, 50-556 Wroclaw, Poland.
(4)Medical Faculty, Wrocław University of Science and Technology, pl. 
Grunwaldzki 11, 51-377 Wrocław, Poland.
(5)Department of Endocrinology, Jerzy Gromkowski Regional Specialist Hospital, 
ul. Koszarowa 5, 51-149 Wrocław, Poland.

The aim of the present study was to evaluate the morphogenetic efficiency of the 
new flax (Linum usitatissimum L.) cultivar Silesia. The plant material consisted 
of five ecotypes of Silesia seeds selected by determining the fatty acid 
composition in individual plants. Thus, five ecotypes with different fatty acid 
compositions were applied for germination, and the resulting seedlings were used 
for callus induction. The observed in vitro morphogenic response of explants to 
the used callus induction medium was 100%, followed by varying development of 
shoots, with the highest value being 17 shoots per callus, with an average 
length of 7.15 cm (for ecotype 1). The biochemical analyses showed 
photosynthetic pigments were significantly affected by the tested ecotypes. The 
main conclusion is that the selection of plant material as a source of tissue 
cultures is crucial for efficient regeneration and organogenesis. One factor 
potentially influencing these processes is fatty acid composition and the ratio 
of linoleic to α-linolenic acid. A ratio ranging from 1.36 to 1.68 in the source 
material (seeds) used for initiation of tissue cultures resulted in the highest 
efficiency of shoot regeneration and number of obtained shoots per callus. A 
strong negative correlation (-0.78) was observed between shoot regeneration 
efficiency and the ratio of linoleic to α-linolenic acid in seeds from which the 
explants were obtained. Moreover, an efficient protocol of micropropagation from 
callus tissue was established for the new flax cultivar Silesia. An interesting 
insight into the metabolism of the obtained regenerants allowed us to determine 
the relationship between the content of chlorophyll and rhizogenesis efficiency. 
For these two parameters, the calculated correlation coefficient was 0.66. A 
strong relationship (high correlation coefficient: 0.79) was also established 
between flavonoid content and length of obtained regenerants, pointing to the 
developmental role of flavonoids.

DOI: 10.3390/ijms26188847
PMCID: PMC12469273
PMID: 41009416 [Indexed for MEDLINE]

Conflict of interest statement: The authors declare no conflicts of interest."
558,"Oomah B.D., Cardador-Martinez A., Loarca-Pina G.",2005,Phenolics and antioxidative activities in common beans (Phaseolus vulgaris L),OOMAH 2005,Journal of the Science of Food and Agriculture,85,6,935-942,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
1178,"Ornelas-Paz J.D., Martinez-Burrola J.M., Ruiz-Cruz S., Santana-Rodriguez V., Ibarra-Junquera V., Olivas G.I., Perez-Martinez J.D.",2010,Effect of cooking on the capsaicinoids and phenolics contents of Mexican peppers,ORNELAS-PAZ 2010,Food Chemistry,119,4,1619-1625,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,Abstract not found
88,"Osakabe N., Yamagishi M., Sanbongi C., Natsume M., Takizawa T., Osawa T.",1998,The antioxidative substances in cacao liquor,OSAKABE 1998,Journal of Nutritional Science and Vitaminology,44,2,313-21,2003-12-05 10:41:49 UTC,2015-04-14 13:49:08 UTC      ,Abstract not found
522,"Ostertag E., Becker T., Ammon J., Bauer-Aymanns H., Schrenk D.",2002,"Effects of storage conditions on furocoumarin levels in intact, chopped, or homogenized parsnips",OSTERTAG 2002,Journal of Agricultural and Food Chemistry,50,9,2565-2570,2015-04-13 21:45:26 UTC,2015-04-14 13:49:09 UTC      ,Abstract not found
1213,"Oszmian J,, Ski A.,  Wolniak M., Wojdy?o A., Wawer I.",2008,Influence of apple puree preparation and storage on polyphenol contents and antioxidant activity,OSZMIAN 2008,Food Chemistry,107,,1473-84,2015-04-13 21:45:30 UTC,2015-04-13 21:45:30 UTC      ,Abstract not found
103,"Oszmianski J., Sapis J.C.",1990,Isolation and HPLC determination of phenolic compounds in red grapes,OSZMIANSKI 1990,American Journal of Enology and Viticulture,41,3,204-206,2003-12-05 10:41:49 UTC,2015-04-14 13:49:10 UTC      ,Abstract not found
477,"Overland M., Heintzman K.B., Newman C.W., Ullrich S.E.",1994,Chemical composition and physical characteristics of proanthocyanidin-free and normal barley isotypes,OVERLAND 1994,Journal of Cereal Science,20,,85-91,2015-04-13 21:45:26 UTC,2015-04-13 21:45:26 UTC      ,Abstract not found
739,"Owen R.W., Mier W., Giacosa A., Hull W.E., Spiegelhalder B., Bartsch H.",2000,"Phenolic compounds and squalene in olive oils: the concentration and antioxidant potential of total phenols, simple phenols, secoiridoids, lignans and squalene",OWEN 2000,Food and Chemical Toxicology,38,,647-659,2007-12-11 16:04:07 UTC,2015-04-14 13:49:10 UTC      ,"1. Food Chem Toxicol. 2000 Aug;38(8):647-59. doi: 10.1016/s0278-6915(00)00061-2.

Phenolic compounds and squalene in olive oils: the concentration and antioxidant 
potential of total phenols, simple phenols, secoiridoids, lignansand squalene.

Owen RW(1), Mier W, Giacosa A, Hull WE, Spiegelhalder B, Bartsch H.

Author information:
(1)Division of Toxicology and Cancer Risk Factors, German Cancer Research 
Center, Im Neuenheimer Feld 280, D-69120 Heidelberg, Germany. 
R.Owen@DKFZ-Heidelberg.de

The aim of this study was to evaluate the phenolic antioxidant and squalene 
content in a range of olive and seed oils. A mean of 290 +/- 38 (SEM) mg 
squalene/100 g was detected. However, while there was a weak significant 
difference between extra virgin (424 +/- 21 mg/kg) and refined virgin (340 +/- 
31 mg/100 g; P<0.05) olive oils, highly significant differences were evident 
between extra virgin olive oils (P<0.0001) refined virgin olive oils (P<0.0001) 
and seed oils (24 +/- 5 mg/100 g). While seed oils were devoid, on average, the 
olive oils contained 196 +/- 19 mg/kg total phenolics as judged by HPLC 
analysis, but the value for extra virgin (232 +/- 15 mg/kg) was significantly 
higher than that of refined virgin olive oil (62 +/- 12 mg/kg; P<0.0001). 
Appreciable quantities of simple phenols (hydroxytyrosol and tyrosol) were 
detected in olive oils, with significant differences between extravirgin (41.87 
+/- 6.17) and refined virgin olive oils (4.72 +/- 215; P<0.01). The major linked 
phenols were secoiridoids and lignans. Although extra virgin contained higher 
concentrations of secoiridoids (27.72 +/- 6.84) than refined olive oils (9.30 
+/- 3.81) this difference was not significant. On the other hand, the 
concentration of lignans was significantly higher (P<0.001) in extra virgin 
(41.53 +/- 3.93) compared to refined virgin olive oils (7.29 +/- 2.56). All 
classes of phenolics were shown to be potent antioxidants. In future 
epidemiologic studies, both the nature and source of olive oil consumed should 
be differentiated in ascertaining cancer risk.

DOI: 10.1016/s0278-6915(00)00061-2
PMID: 10908812 [Indexed for MEDLINE]"
676,"Owen R.W., Haubner R., Mier W., Giacosa A., Hull W.E., Spiegelhalder B., Bartsch H.",2003,"Isolation, structure elucidation and antioxidant potential of the major phenolic and flavonoid compounds in brined olive drupes",OWEN 2003,Food and Chemical Toxicology,41,,703-717,2015-04-13 21:45:27 UTC,2015-04-14 13:49:11 UTC      ,"1. Food Chem Toxicol. 2003 May;41(5):703-17. doi: 10.1016/s0278-6915(03)00011-5.

Isolation, structure elucidation and antioxidant potential of the major phenolic 
and flavonoid compounds in brined olive drupes.

Owen RW(1), Haubner R, Mier W, Giacosa A, Hull WE, Spiegelhalder B, Bartsch H.

Author information:
(1)Division of Toxicology and Cancer Risk Factors, German Cancer Research 
Center, Im Neuenheimer Feld 280, D-69120 Heidelberg, Germany. 
r.owen@dkfz-heidelberg.de

Because olives represent an important component of the Mediterranean diet, it is 
necessary to establish unequivocal identification and quantitation of the major 
potential antioxidant phenolic compounds they contain. The major phenolic 
antioxidants in two types of brined olives were isolated and purified by 
semi-preparative high performance liquid chromatography. Structural analysis was 
conducted using UV spectrophotometry, mass spectrometry and nuclear magnetic 
resonance spectroscopy. In particular, completely assigned 1H and 13C NMR data 
are presented and errors in literature data are corrected. The data show that 
tyrosol, hydroxytyrosol, 3-(3, 4-dihydroxyphenyl) propanoic acid (dihydrocaffeic 
acid), dihydro-p-coumaric acid (phloretic acid), the phenylpropanoid glucosides 
acteoside (verbascoside) and isoacteoside, along with the flavonoids luteolin 
and apigenin are major components of the phenolic fraction of brined black 
olives. Brined green olives contain only hydroxytyrosol and traces of other 
minor phenolics. Brined olives contain even higher concentrations of phenolic 
antioxidants than olive oil and may, therefore, be more important modulators of 
cancer chemopreventive activity.

DOI: 10.1016/s0278-6915(03)00011-5
PMID: 12659724 [Indexed for MEDLINE]"
